Subject,Block,TrialType,GoTrialResponse,GoTrialCorrectResponse,StopTrialResponse,StopSignalDelay,GoRT,StopFailureRT,StopTrialCorrectResponse,response,CorrectChoiceResponse
3,18,go,m,M,,,387.0,,,m,m
3,18,go,m,M,,,411.0,,,m,m
3,18,stop,,,,50.0,,0.0,M,,m
3,18,stop,,,m,200.0,,379.0,M,m,m
3,18,go,z,Z,,,386.0,,,z,z
3,18,stop,,,z,350.0,,442.0,Z,z,z
3,18,stop,,,z,450.0,,418.0,Z,z,z
3,18,go,z,Z,,,602.0,,,z,z
3,18,go,z,Z,,,418.0,,,z,z
3,18,go,z,Z,,,393.0,,,z,z
3,18,go,z,Z,,,385.0,,,z,z
3,18,go,m,M,,,329.0,,,m,m
3,18,go,z,Z,,,433.0,,,z,z
3,18,stop,,,z,300.0,,345.0,Z,z,z
3,18,stop,,,,50.0,,0.0,Z,,z
3,18,go,m,M,,,392.0,,,m,m
3,18,go,z,Z,,,383.0,,,z,z
3,18,go,m,M,,,503.0,,,m,m
3,18,stop,,,,0.0,,0.0,Z,,z
3,18,go,m,M,,,347.0,,,m,m
3,18,stop,,,,100.0,,0.0,Z,,z
3,18,go,z,Z,,,406.0,,,z,z
3,18,go,z,Z,,,590.0,,,z,z
3,18,stop,,,,100.0,,0.0,Z,,z
3,18,go,z,Z,,,333.0,,,z,z
3,18,go,z,Z,,,581.0,,,z,z
3,18,go,m,M,,,349.0,,,m,m
3,18,go,z,Z,,,373.0,,,z,z
3,18,go,m,M,,,349.0,,,m,m
3,18,go,m,M,,,356.0,,,m,m
3,18,go,m,M,,,396.0,,,m,m
3,18,go,z,Z,,,292.0,,,z,z
3,18,go,m,M,,,348.0,,,m,m
3,18,go,m,M,,,324.0,,,m,m
3,18,go,m,M,,,363.0,,,m,m
3,18,stop,,,m,500.0,,387.0,M,m,m
3,18,go,m,M,,,475.0,,,m,m
3,18,go,m,M,,,323.0,,,m,m
3,20,stop,,,m,200.0,,381.0,M,m,m
3,20,go,m,M,,,378.0,,,m,m
3,20,go,m,M,,,321.0,,,m,m
3,20,go,m,M,,,345.0,,,m,m
3,20,go,m,M,,,353.0,,,m,m
3,20,go,z,Z,,,313.0,,,z,z
3,20,go,m,M,,,336.0,,,m,m
3,20,go,z,Z,,,519.0,,,z,z
3,20,go,z,M,,,351.0,,,z,m
3,20,go,m,M,,,519.0,,,m,m
3,20,stop,,,m,150.0,,367.0,M,m,m
3,20,stop,,,,0.0,,0.0,Z,,z
3,20,go,z,Z,,,387.0,,,z,z
3,20,go,m,M,,,394.0,,,m,m
3,20,stop,,,,150.0,,0.0,Z,,z
3,20,stop,,,,50.0,,0.0,M,,m
3,20,go,z,Z,,,354.0,,,z,z
3,20,go,m,M,,,394.0,,,m,m
3,20,go,m,M,,,353.0,,,m,m
3,20,go,z,Z,,,361.0,,,z,z
3,20,go,m,M,,,353.0,,,m,m
3,20,stop,,,z,450.0,,377.0,Z,z,z
3,20,stop,,,m,250.0,,385.0,M,m,m
3,20,go,m,M,,,424.0,,,m,m
3,20,stop,,,z,300.0,,432.0,Z,z,z
3,20,go,z,Z,,,424.0,,,z,z
3,20,stop,,,z,450.0,,448.0,Z,z,z
3,20,go,z,Z,,,472.0,,,z,z
3,20,stop,,,z,400.0,,447.0,Z,z,z
3,20,go,z,Z,,,379.0,,,z,z
3,20,go,z,Z,,,370.0,,,z,z
3,20,go,m,M,,,522.0,,,m,m
3,20,go,z,Z,,,418.0,,,z,z
3,20,go,m,M,,,410.0,,,m,m
3,20,go,z,Z,,,417.0,,,z,z
3,20,go,z,Z,,,297.0,,,z,z
3,20,go,m,M,,,385.0,,,m,m
3,20,go,z,M,,,329.0,,,z,m
3,20,go,z,Z,,,369.0,,,z,z
3,20,stop,,,m,500.0,,360.0,M,m,m
3,20,stop,,,z,450.0,,512.0,Z,z,z
3,20,go,z,Z,,,632.0,,,z,z
3,20,go,m,M,,,368.0,,,m,m
3,20,go,z,Z,,,360.0,,,z,z
3,20,go,z,Z,,,431.0,,,z,z
3,20,go,m,M,,,391.0,,,m,m
3,20,stop,,,m,250.0,,351.0,M,m,m
3,20,go,m,M,,,407.0,,,m,m
3,20,go,z,Z,,,367.0,,,z,z
3,20,go,z,Z,,,374.0,,,z,z
3,20,go,m,M,,,414.0,,,m,m
3,20,go,z,M,,,374.0,,,z,m
3,20,stop,,,m,300.0,,318.0,M,m,m
3,20,go,m,M,,,342.0,,,m,m
3,20,go,m,M,,,285.0,,,m,m
3,20,go,m,M,,,309.0,,,m,m
3,20,stop,,,m,400.0,,364.0,M,m,m
3,20,stop,,,m,100.0,,392.0,M,m,m
3,20,go,m,M,,,368.0,,,m,m
3,20,go,m,M,,,344.0,,,m,m
3,20,stop,,,m,500.0,,304.0,M,m,m
3,20,go,m,M,,,327.0,,,m,m
3,20,stop,,,,350.0,,0.0,Z,,z
3,20,go,m,M,,,455.0,,,m,m
3,20,go,m,M,,,367.0,,,m,m
3,20,go,z,Z,,,423.0,,,z,z
3,20,go,z,Z,,,366.0,,,z,z
3,20,stop,,,,0.0,,0.0,Z,,z
3,20,go,z,Z,,,418.0,,,z,z
3,20,go,m,M,,,410.0,,,m,m
3,20,go,m,M,,,498.0,,,m,m
3,20,go,z,Z,,,410.0,,,z,z
3,20,go,z,Z,,,401.0,,,z,z
3,20,go,z,Z,,,505.0,,,z,z
3,20,stop,,,,100.0,,0.0,M,,m
3,20,go,m,M,,,345.0,,,m,m
3,20,go,m,M,,,369.0,,,m,m
3,20,go,m,M,,,360.0,,,m,m
3,20,stop,,,m,350.0,,352.0,M,m,m
3,20,go,z,Z,,,472.0,,,z,z
3,20,go,m,M,,,399.0,,,m,m
3,20,go,z,Z,,,359.0,,,z,z
3,20,go,z,Z,,,478.0,,,z,z
3,20,go,z,Z,,,406.0,,,z,z
3,20,go,z,Z,,,430.0,,,z,z
3,20,go,m,M,,,374.0,,,m,m
3,20,go,m,M,,,318.0,,,m,m
3,20,go,m,M,,,485.0,,,m,m
3,20,go,m,M,,,349.0,,,m,m
3,20,go,z,Z,,,549.0,,,z,z
3,20,go,z,Z,,,365.0,,,z,z
3,20,go,m,M,,,293.0,,,m,m
3,20,go,z,Z,,,300.0,,,z,z
3,20,go,m,M,,,388.0,,,m,m
3,20,go,z,Z,,,476.0,,,z,z
3,20,go,z,Z,,,452.0,,,z,z
3,20,go,m,M,,,316.0,,,m,m
3,20,go,z,Z,,,339.0,,,z,z
3,20,go,m,M,,,363.0,,,m,m
3,20,go,z,Z,,,499.0,,,z,z
3,20,go,m,M,,,347.0,,,m,m
3,20,stop,,,z,400.0,,403.0,Z,z,z
3,20,go,m,M,,,538.0,,,m,m
3,20,go,m,M,,,290.0,,,m,m
3,20,stop,,,z,500.0,,490.0,Z,z,z
3,20,stop,,,m,200.0,,370.0,M,m,m
3,20,stop,,,m,400.0,,521.0,M,m,m
3,20,go,z,Z,,,576.0,,,z,z
3,20,go,z,Z,,,360.0,,,z,z
3,20,go,z,Z,,,352.0,,,z,z
3,20,go,z,Z,,,504.0,,,z,z
3,20,stop,,,m,250.0,,336.0,M,m,m
3,20,stop,,,,150.0,,0.0,M,,m
3,20,go,z,Z,,,559.0,,,z,z
3,20,go,m,M,,,583.0,,,m,m
3,20,go,m,M,,,319.0,,,m,m
3,20,go,z,Z,,,343.0,,,z,z
3,20,go,z,Z,,,286.0,,,z,z
3,20,go,z,Z,,,294.0,,,z,z
3,20,go,z,Z,,,350.0,,,z,z
3,20,go,m,M,,,406.0,,,m,m
3,20,go,m,M,,,350.0,,,m,m
3,20,go,m,M,,,357.0,,,m,m
3,20,go,m,M,,,509.0,,,m,m
3,20,go,z,Z,,,341.0,,,z,z
3,20,stop,,,m,400.0,,333.0,M,m,m
3,20,stop,,,z,250.0,,373.0,Z,z,z
3,20,stop,,,,300.0,,0.0,Z,,z
3,20,go,z,Z,,,692.0,,,z,z
3,20,go,z,Z,,,540.0,,,z,z
3,20,go,m,M,,,388.0,,,m,m
3,20,go,z,Z,,,411.0,,,z,z
3,20,go,z,Z,,,498.0,,,z,z
3,20,go,z,Z,,,426.0,,,z,z
3,20,stop,,,m,250.0,,402.0,M,m,m
3,20,go,m,M,,,474.0,,,m,m
3,20,go,z,Z,,,450.0,,,z,z
3,20,stop,,,,0.0,,0.0,M,,m
3,20,go,m,M,,,385.0,,,m,m
3,20,go,z,Z,,,425.0,,,z,z
3,20,go,m,M,,,337.0,,,m,m
3,20,go,z,M,,,409.0,,,z,m
3,20,go,z,Z,,,288.0,,,z,z
3,20,go,z,Z,,,392.0,,,z,z
3,20,go,m,M,,,416.0,,,m,m
3,20,go,z,Z,,,344.0,,,z,z
3,20,stop,,,,0.0,,0.0,Z,,z
3,20,go,z,Z,,,492.0,,,z,z
3,20,stop,,,m,450.0,,404.0,M,m,m
3,20,go,m,M,,,491.0,,,m,m
3,20,go,z,Z,,,403.0,,,z,z
3,20,stop,,,z,350.0,,395.0,Z,z,z
3,20,go,m,M,,,499.0,,,m,m
3,20,go,z,Z,,,539.0,,,z,z
3,20,go,m,M,,,434.0,,,m,m
3,20,stop,,,m,350.0,,474.0,M,m,m
3,20,go,m,M,,,514.0,,,m,m
3,20,stop,,,m,300.0,,346.0,M,m,m
3,20,stop,,,,300.0,,0.0,Z,,z
3,20,go,z,Z,,,696.0,,,z,z
3,20,go,z,Z,,,464.0,,,z,z
3,20,go,z,Z,,,392.0,,,z,z
3,20,go,z,Z,,,352.0,,,z,z
3,20,go,z,Z,,,344.0,,,z,z
3,20,stop,,,m,500.0,,463.0,M,m,m
3,20,go,m,M,,,423.0,,,m,m
3,20,go,m,M,,,527.0,,,m,m
3,20,go,m,M,,,409.0,,,m,m
3,20,go,m,M,,,351.0,,,m,m
3,20,go,z,Z,,,326.0,,,z,z
3,20,go,z,Z,,,318.0,,,z,z
3,20,go,m,M,,,374.0,,,m,m
3,20,go,m,M,,,334.0,,,m,m
3,20,go,z,Z,,,470.0,,,z,z
3,20,go,m,M,,,301.0,,,m,m
3,20,go,m,M,,,309.0,,,m,m
3,20,go,z,Z,,,317.0,,,z,z
3,20,go,z,Z,,,293.0,,,z,z
3,20,go,m,M,,,365.0,,,m,m
3,20,go,z,Z,,,276.0,,,z,z
3,20,go,z,Z,,,460.0,,,z,z
3,20,go,m,M,,,387.0,,,m,m
3,20,go,m,M,,,411.0,,,m,m
3,20,go,z,Z,,,387.0,,,z,z
3,20,stop,,,,150.0,,0.0,M,,m
3,20,stop,,,,350.0,,0.0,Z,,z
3,20,go,z,Z,,,650.0,,,z,z
3,20,go,m,M,,,354.0,,,m,m
3,20,go,m,M,,,330.0,,,m,m
3,20,go,m,M,,,337.0,,,m,m
3,20,go,m,M,,,297.0,,,m,m
3,20,go,m,M,,,353.0,,,m,m
3,20,go,z,Z,,,537.0,,,z,z
3,20,go,z,Z,,,353.0,,,z,z
3,20,go,m,M,,,376.0,,,m,m
3,20,go,m,M,,,560.0,,,m,m
3,20,go,m,M,,,360.0,,,m,m
3,20,go,m,M,,,384.0,,,m,m
3,20,stop,,,m,300.0,,376.0,M,m,m
3,20,go,z,Z,,,559.0,,,z,z
3,20,go,z,Z,,,311.0,,,z,z
3,20,stop,,,z,250.0,,303.0,Z,z,z
3,20,stop,,,z,500.0,,535.0,Z,z,z
3,20,go,z,Z,,,735.0,,,z,z
3,20,go,m,M,,,454.0,,,m,m
3,20,go,z,Z,,,382.0,,,z,z
3,20,go,m,M,,,373.0,,,m,m
3,20,go,z,Z,,,349.0,,,z,z
3,20,go,m,M,,,277.0,,,m,m
3,20,go,z,Z,,,364.0,,,z,z
3,20,stop,,,,100.0,,0.0,M,,m
3,20,go,m,M,,,348.0,,,m,m
3,20,go,m,M,,,292.0,,,m,m
3,20,stop,,,z,350.0,,332.0,Z,z,z
3,20,go,z,Z,,,307.0,,,z,z
3,20,go,z,M,,,315.0,,,z,m
3,20,go,z,Z,,,323.0,,,z,z
3,20,go,m,M,,,267.0,,,m,m
3,20,go,z,Z,,,243.0,,,z,z
3,20,go,z,Z,,,282.0,,,z,z
3,20,go,m,M,,,386.0,,,m,m
3,20,go,m,M,,,330.0,,,m,m
3,20,go,z,Z,,,354.0,,,z,z
3,20,go,m,M,,,250.0,,,m,m
3,20,go,m,M,,,305.0,,,m,m
3,20,go,z,Z,,,345.0,,,z,z
3,20,go,z,Z,,,385.0,,,z,z
3,20,stop,,,z,300.0,,361.0,Z,z,z
3,20,stop,,,,200.0,,0.0,Z,,z
3,20,go,m,M,,,408.0,,,m,m
3,20,stop,,,z,400.0,,256.0,Z,z,z
3,20,go,m,M,,,332.0,,,m,m
3,20,stop,,,,100.0,,0.0,M,,m
3,20,go,m,M,,,411.0,,,m,m
3,20,go,z,Z,,,259.0,,,z,z
3,20,go,m,M,,,346.0,,,m,m
3,20,go,m,M,,,306.0,,,m,m
3,20,stop,,,,0.0,,0.0,M,,m
3,20,go,z,Z,,,342.0,,,z,z
3,20,go,z,Z,,,366.0,,,z,z
3,22,go,m,M,,,364.0,,,m,m
3,22,stop,,,,50.0,,0.0,M,,m
3,22,go,z,Z,,,300.0,,,z,z
3,22,go,z,Z,,,340.0,,,z,z
3,22,go,m,M,,,380.0,,,m,m
3,22,go,z,Z,,,355.0,,,z,z
3,22,go,z,Z,,,299.0,,,z,z
3,22,stop,,,,50.0,,0.0,Z,,z
3,22,go,m,M,,,491.0,,,m,m
3,22,go,m,M,,,419.0,,,m,m
3,22,stop,,,z,500.0,,330.0,Z,z,z
3,22,stop,,,m,350.0,,338.0,M,m,m
3,22,go,z,Z,,,554.0,,,z,z
3,22,stop,,,,50.0,,0.0,M,,m
3,22,go,m,M,,,442.0,,,m,m
3,22,go,z,Z,,,369.0,,,z,z
3,22,go,m,M,,,328.0,,,m,m
3,22,go,z,Z,,,368.0,,,z,z
3,22,go,z,Z,,,328.0,,,z,z
3,22,go,z,Z,,,336.0,,,z,z
3,22,go,z,Z,,,343.0,,,z,z
3,22,go,m,M,,,479.0,,,m,m
3,22,go,m,M,,,295.0,,,m,m
3,22,stop,,,m,250.0,,271.0,M,m,m
3,22,go,m,M,,,487.0,,,m,m
3,22,stop,,,m,100.0,,350.0,M,m,m
3,22,go,m,M,,,454.0,,,m,m
3,22,go,m,M,,,430.0,,,m,m
3,22,go,z,Z,,,518.0,,,z,z
3,22,go,z,Z,,,318.0,,,z,z
3,22,go,m,M,,,341.0,,,m,m
3,22,stop,,,m,200.0,,301.0,Z,m,z
3,22,go,z,Z,,,505.0,,,z,z
3,22,go,m,M,,,481.0,,,m,m
3,22,go,z,Z,,,505.0,,,z,z
3,22,go,m,M,,,273.0,,,m,m
3,22,go,z,Z,,,408.0,,,z,z
3,22,stop,,,m,250.0,,384.0,Z,m,z
3,22,stop,,,,50.0,,0.0,Z,,z
3,22,go,z,Z,,,384.0,,,z,z
3,22,go,z,Z,,,328.0,,,z,z
3,22,go,z,Z,,,302.0,,,z,z
3,22,go,z,Z,,,886.0,,,z,z
3,22,go,m,M,,,334.0,,,m,m
3,22,go,z,Z,,,326.0,,,z,z
3,22,go,m,M,,,350.0,,,m,m
3,22,go,m,M,,,374.0,,,m,m
3,22,go,m,M,,,445.0,,,m,m
3,22,go,m,M,,,325.0,,,m,m
3,22,go,m,M,,,301.0,,,m,m
3,22,go,z,Z,,,277.0,,,z,z
3,22,go,m,M,,,317.0,,,m,m
3,22,go,z,Z,,,420.0,,,z,z
3,22,stop,,,m,50.0,,300.0,M,m,m
3,22,go,m,M,,,404.0,,,m,m
3,22,go,m,M,,,460.0,,,m,m
3,22,go,m,M,,,340.0,,,m,m
3,22,go,,Z,,,0.0,,,,z
3,22,go,z,Z,,,339.0,,,z,z
3,22,go,z,Z,,,299.0,,,z,z
3,22,go,m,M,,,307.0,,,m,m
3,22,stop,,,,50.0,,0.0,Z,,z
3,22,go,z,Z,,,578.0,,,z,z
3,22,go,z,Z,,,378.0,,,z,z
3,22,stop,,,,150.0,,0.0,Z,,z
3,22,go,z,Z,,,666.0,,,z,z
3,22,go,z,Z,,,449.0,,,z,z
3,22,stop,,,,50.0,,0.0,M,,m
3,22,go,z,Z,,,416.0,,,z,z
3,22,stop,,,z,450.0,,328.0,Z,z,z
3,22,stop,,,,0.0,,0.0,Z,,z
3,22,go,m,M,,,396.0,,,m,m
3,22,go,z,Z,,,324.0,,,z,z
3,22,go,m,M,,,443.0,,,m,m
3,22,go,z,M,,,403.0,,,z,m
3,22,stop,,,z,450.0,,411.0,Z,z,z
3,22,go,z,Z,,,515.0,,,z,z
3,22,go,m,M,,,331.0,,,m,m
3,22,go,m,M,,,290.0,,,m,m
3,22,go,z,Z,,,458.0,,,z,z
3,22,go,z,Z,,,498.0,,,z,z
3,22,go,z,Z,,,346.0,,,z,z
3,22,go,z,Z,,,354.0,,,z,z
3,22,stop,,,,50.0,,0.0,Z,,z
3,22,go,z,Z,,,305.0,,,z,z
3,22,go,z,Z,,,377.0,,,z,z
3,22,go,m,M,,,401.0,,,m,m
3,22,go,z,Z,,,393.0,,,z,z
3,22,go,z,Z,,,464.0,,,z,z
3,22,go,z,Z,,,376.0,,,z,z
3,22,go,z,Z,,,336.0,,,z,z
3,22,go,m,M,,,359.0,,,m,m
3,22,go,z,Z,,,383.0,,,z,z
3,22,go,m,M,,,342.0,,,m,m
3,22,stop,,,z,350.0,,318.0,Z,z,z
3,22,go,z,Z,,,454.0,,,z,z
3,22,go,z,Z,,,302.0,,,z,z
3,22,go,m,M,,,406.0,,,m,m
3,22,go,z,Z,,,349.0,,,z,z
3,22,go,z,Z,,,325.0,,,z,z
3,22,go,m,M,,,397.0,,,m,m
3,22,go,z,Z,,,533.0,,,z,z
3,22,go,z,Z,,,349.0,,,z,z
3,22,go,m,Z,,,308.0,,,m,z
3,22,stop,,,m,450.0,,428.0,M,m,m
3,22,stop,,,,0.0,,0.0,Z,,z
3,22,go,m,M,,,384.0,,,m,m
3,22,stop,,,m,400.0,,440.0,M,m,m
3,22,go,z,Z,,,436.0,,,z,z
3,22,go,z,Z,,,364.0,,,z,z
3,22,go,m,M,,,324.0,,,m,m
3,22,go,z,Z,,,315.0,,,z,z
3,22,go,m,M,,,387.0,,,m,m
3,22,go,m,M,,,395.0,,,m,m
3,22,stop,,,z,250.0,,323.0,Z,z,z
3,22,go,z,Z,,,443.0,,,z,z
3,22,go,m,M,,,417.0,,,m,m
3,22,stop,,,z,450.0,,345.0,Z,z,z
3,22,go,m,M,,,561.0,,,m,m
3,22,go,m,M,,,313.0,,,m,m
3,22,go,z,M,,,353.0,,,z,m
3,22,stop,,,m,250.0,,280.0,M,m,m
3,22,go,m,M,,,320.0,,,m,m
3,22,go,m,Z,,,360.0,,,m,z
3,22,stop,,,z,450.0,,304.0,Z,z,z
3,22,go,m,M,,,360.0,,,m,m
3,22,go,m,M,,,447.0,,,m,m
3,22,go,z,Z,,,391.0,,,z,z
3,22,stop,,,z,150.0,,303.0,Z,z,z
3,22,go,z,Z,,,423.0,,,z,z
3,22,go,z,Z,,,303.0,,,z,z
3,22,go,m,M,,,278.0,,,m,m
3,22,go,m,M,,,430.0,,,m,m
3,22,stop,,,z,200.0,,358.0,M,z,m
3,22,stop,,,m,50.0,,546.0,M,m,m
3,22,go,m,M,,,506.0,,,m,m
3,22,stop,,,,0.0,,0.0,Z,,z
3,22,go,z,Z,,,398.0,,,z,z
3,22,go,z,Z,,,325.0,,,z,z
3,22,go,m,M,,,397.0,,,m,m
3,22,go,z,Z,,,293.0,,,z,z
3,22,go,m,M,,,364.0,,,m,m
3,22,stop,,,,0.0,,0.0,Z,,z
3,22,go,m,M,,,400.0,,,m,m
3,22,go,z,M,,,359.0,,,z,m
3,22,go,m,M,,,335.0,,,m,m
3,22,go,z,Z,,,343.0,,,z,z
3,22,stop,,,m,300.0,,367.0,M,m,m
3,22,go,m,M,,,343.0,,,m,m
3,22,go,m,M,,,350.0,,,m,m
3,22,stop,,,m,300.0,,310.0,M,m,m
3,22,go,m,M,,,350.0,,,m,m
3,22,go,m,M,,,310.0,,,m,m
3,22,go,m,M,,,398.0,,,m,m
3,22,stop,,,z,100.0,,341.0,Z,z,z
3,22,stop,,,,150.0,,0.0,M,,m
3,22,go,m,M,,,453.0,,,m,m
3,22,go,z,Z,,,365.0,,,z,z
3,22,go,z,Z,,,405.0,,,z,z
3,22,go,m,Z,,,333.0,,,m,z
3,22,stop,,,m,450.0,,340.0,M,m,m
3,22,go,m,M,,,380.0,,,m,m
3,22,go,z,Z,,,436.0,,,z,z
3,22,go,z,Z,,,428.0,,,z,z
3,22,go,m,M,,,356.0,,,m,m
3,22,go,m,M,,,411.0,,,m,m
3,22,go,m,M,,,307.0,,,m,m
3,22,go,m,M,,,266.0,,,m,m
3,22,go,z,Z,,,402.0,,,z,z
3,22,go,m,M,,,394.0,,,m,m
3,22,go,z,Z,,,353.0,,,z,z
3,22,stop,,,m,300.0,,377.0,M,m,m
3,22,go,z,Z,,,497.0,,,z,z
3,22,go,m,M,,,361.0,,,m,m
3,22,stop,,,z,350.0,,369.0,Z,z,z
3,22,stop,,,m,500.0,,312.0,M,m,m
3,22,go,m,M,,,464.0,,,m,m
3,22,go,m,M,,,312.0,,,m,m
3,22,stop,,,m,500.0,,336.0,M,m,m
3,22,go,m,M,,,360.0,,,m,m
3,22,stop,,,z,400.0,,383.0,Z,z,z
3,22,go,z,Z,,,315.0,,,z,z
3,22,go,m,M,,,387.0,,,m,m
3,22,go,z,Z,,,379.0,,,z,z
3,22,go,Z,Z,,,531.0,,,Z,z
3,22,go,Z,M,,,299.0,,,Z,m
3,22,go,Z,Z,,,354.0,,,Z,z
3,22,stop,,,M,200.0,,554.0,M,M,m
3,22,stop,,,Z,250.0,,406.0,Z,Z,z
3,22,go,Z,Z,,,527.0,,,Z,z
3,22,go,M,M,,,342.0,,,M,m
3,22,go,M,M,,,398.0,,,M,m
3,22,go,M,M,,,341.0,,,M,m
3,22,go,Z,Z,,,380.0,,,Z,z
3,22,go,Z,Z,,,324.0,,,Z,z
3,22,go,M,M,,,412.0,,,M,m
3,22,go,Z,Z,,,436.0,,,Z,z
3,22,go,M,M,,,379.0,,,M,m
3,22,stop,,,M,250.0,,323.0,M,M,m
3,22,go,M,M,,,491.0,,,M,m
3,22,go,M,M,,,403.0,,,M,m
3,22,go,M,M,,,379.0,,,M,m
3,22,stop,,,,0.0,,0.0,Z,,z
3,22,go,M,M,,,398.0,,,M,m
3,22,go,Z,Z,,,390.0,,,Z,z
3,22,stop,,,Z,500.0,,286.0,Z,Z,z
3,22,stop,,,M,450.0,,502.0,M,M,m
3,22,go,M,M,,,462.0,,,M,m
3,22,go,Z,M,,,357.0,,,Z,m
3,22,stop,,,M,350.0,,413.0,M,M,m
3,22,go,Z,Z,,,565.0,,,Z,z
3,22,stop,,,,350.0,,0.0,Z,,z
3,22,go,M,M,,,469.0,,,M,m
3,22,go,Z,Z,,,461.0,,,Z,z
3,22,go,M,M,,,356.0,,,M,m
3,22,go,M,M,,,428.0,,,M,m
3,22,go,Z,Z,,,388.0,,,Z,z
3,22,stop,,,M,200.0,,331.0,M,M,m
3,22,go,M,M,,,403.0,,,M,m
3,22,go,Z,Z,,,394.0,,,Z,z
3,22,stop,,,,100.0,,0.0,Z,,z
3,22,go,Z,Z,,,330.0,,,Z,z
3,22,go,M,M,,,370.0,,,M,m
3,22,go,M,M,,,378.0,,,M,m
3,22,go,M,M,,,353.0,,,M,m
3,22,go,Z,Z,,,281.0,,,Z,z
3,22,go,Z,Z,,,305.0,,,Z,z
3,22,go,M,M,,,409.0,,,M,m
3,22,go,M,Z,,,353.0,,,M,z
3,22,go,Z,Z,,,376.0,,,Z,z
3,22,go,M,M,,,352.0,,,M,m
3,22,go,M,M,,,376.0,,,M,m
3,22,go,Z,Z,,,320.0,,,Z,z
3,22,stop,,,M,200.0,,360.0,M,M,m
3,22,go,Z,Z,,,447.0,,,Z,z
3,22,go,Z,Z,,,343.0,,,Z,z
3,22,go,M,M,,,331.0,,,M,m
3,22,go,Z,Z,,,306.0,,,Z,z
3,22,stop,,,Z,150.0,,346.0,Z,Z,z
3,22,go,M,M,,,386.0,,,M,m
4,3,go,m,Z,,,401.0,,,m,z
4,3,go,m,M,,,409.0,,,m,m
4,3,go,m,M,,,337.0,,,m,m
4,3,go,m,M,,,296.0,,,m,m
4,3,go,m,M,,,304.0,,,m,m
4,3,go,z,Z,,,344.0,,,z,z
4,3,go,m,M,,,384.0,,,m,m
4,3,go,m,M,,,296.0,,,m,m
4,3,stop,,,m,100.0,,272.0,M,m,m
4,3,go,z,Z,,,343.0,,,z,z
4,3,go,z,Z,,,367.0,,,z,z
4,3,stop,,,,150.0,,0.0,Z,,z
4,3,stop,,,m,250.0,,287.0,Z,m,z
4,3,go,m,M,,,279.0,,,m,m
4,3,go,m,M,,,285.0,,,m,m
4,3,go,z,Z,,,325.0,,,z,z
4,3,go,m,M,,,333.0,,,m,m
4,3,stop,,,z,300.0,,341.0,Z,z,z
4,3,go,m,M,,,317.0,,,m,m
4,3,go,z,Z,,,420.0,,,z,z
4,3,go,z,Z,,,364.0,,,z,z
4,3,go,m,M,,,388.0,,,m,m
4,3,go,m,M,,,332.0,,,m,m
4,3,go,m,M,,,436.0,,,m,m
4,3,go,m,M,,,348.0,,,m,m
4,3,go,m,M,,,291.0,,,m,m
4,3,go,m,M,,,267.0,,,m,m
4,3,stop,,,z,500.0,,451.0,Z,z,z
4,3,go,m,M,,,395.0,,,m,m
4,3,go,m,M,,,307.0,,,m,m
4,3,go,m,M,,,346.0,,,m,m
4,3,go,m,M,,,306.0,,,m,m
4,3,go,m,M,,,345.0,,,m,m
4,3,go,z,Z,,,385.0,,,z,z
4,3,go,z,Z,,,473.0,,,z,z
4,3,go,z,Z,,,480.0,,,z,z
4,3,go,m,M,,,408.0,,,m,m
4,3,stop,,,,100.0,,0.0,Z,,z
4,3,go,m,M,,,328.0,,,m,m
4,3,go,z,Z,,,320.0,,,z,z
4,3,go,z,Z,,,344.0,,,z,z
4,3,go,m,M,,,287.0,,,m,m
4,3,go,z,Z,,,407.0,,,z,z
4,3,stop,,,z,500.0,,303.0,M,z,m
4,3,stop,,,m,150.0,,327.0,M,m,m
4,3,go,z,Z,,,335.0,,,z,z
4,3,stop,,,m,100.0,,342.0,M,m,m
4,3,go,m,M,,,286.0,,,m,m
4,3,go,m,M,,,358.0,,,m,m
4,3,go,z,Z,,,270.0,,,z,z
4,3,go,z,Z,,,342.0,,,z,z
4,3,go,m,M,,,237.0,,,m,m
4,3,go,z,Z,,,308.0,,,z,z
4,3,go,m,Z,,,300.0,,,m,z
4,3,go,z,Z,,,452.0,,,z,z
4,3,go,z,M,,,348.0,,,z,m
4,3,go,z,Z,,,388.0,,,z,z
4,3,stop,,,m,150.0,,331.0,M,m,m
4,3,go,z,Z,,,339.0,,,z,z
4,3,stop,,,z,450.0,,331.0,Z,z,z
4,3,stop,,,z,500.0,,291.0,Z,z,z
4,3,go,m,M,,,283.0,,,m,m
4,3,stop,,,z,150.0,,275.0,Z,z,z
4,3,go,m,M,,,362.0,,,m,m
4,3,go,m,M,,,322.0,,,m,m
4,3,go,z,Z,,,298.0,,,z,z
4,3,stop,,,m,450.0,,258.0,M,m,m
4,3,stop,,,z,0.0,,346.0,Z,z,z
4,3,go,z,Z,,,326.0,,,z,z
4,3,go,m,M,,,333.0,,,m,m
4,3,stop,,,m,300.0,,308.0,M,m,m
4,3,go,m,M,,,300.0,,,m,m
4,3,go,m,M,,,276.0,,,m,m
4,3,go,z,Z,,,300.0,,,z,z
4,3,go,z,Z,,,404.0,,,z,z
4,3,go,z,Z,,,331.0,,,z,z
4,3,stop,,,z,200.0,,291.0,M,z,m
4,3,go,m,M,,,335.0,,,m,m
